drug_name,n_cell_lines,direction_instability,mean_pairwise_cosine,mean_rotation_angle_deg,magnitude_cv,mean_norm,frechet_variance,mean_top_gene_jaccard,moa,target,clinical_phase,p_value_population
cinanserin,13,0.9655958563089371,0.03440414369106293,88.02560424804688,0.23591090738773346,29.65999412536621,1.5282889604568481,0.034922250607044326,serotonin receptor antagonist,HTR2A,Preclinical,0.8080827427695844
BRD-K00172657,5,0.965598601847887,0.03440139815211296,88.02567291259766,0.05582357197999954,32.80432891845703,1.153157353401184,0.03449601779743883,,,,0.8327520608750792
tiabendazole,13,0.9656030721962452,0.034396927803754807,88.02484893798828,0.6194068789482117,33.76893997192383,1.5280697345733643,0.035438156019866475,angiogenesis inhibitor,,Launched,0.8082742769584371
BRD-K99303177,13,0.9656060710549355,0.034393928945064545,88.02580261230469,0.37198972702026367,30.12839698791504,1.5284295082092285,0.034005032176334764,,,,0.8084658111472898
BRD-K79004751,5,0.9656129330396652,0.03438706696033478,88.02798461914062,0.06421340256929398,35.205223083496094,1.153171181678772,0.04037075647798179,,,,0.8329105897273303
probucol,13,0.9656141921877861,0.0343858078122139,87.99431610107422,0.14141340553760529,29.88991355895996,1.5285186767578125,0.036178405512866406,atherogenesis inhibitor,ABCA1|ABCB11|CES1,Launched,0.8086573453361425
BRD-K88541752,5,0.9656180627644062,0.034381937235593796,88.02743530273438,0.20186913013458252,32.67597579956055,1.1534302234649658,0.03544502121415381,,,,0.8330691185795814
BRD-K66732564,5,0.9656227342784405,0.034377265721559525,88.02772521972656,0.06401932239532471,29.8831729888916,1.1530342102050781,0.039517806645578336,,,,0.8332276474318326
BRD-K18096819,9,0.9656298905611038,0.03437010943889618,88.01762390136719,0.2891058027744293,26.951425552368164,1.4102593660354614,0.03488124263118189,,,,0.8181177299964751
JPR-3-97-17,9,0.9656859040260315,0.034314095973968506,88.0254135131836,0.21162286400794983,24.54265594482422,1.4074171781539917,0.03636777227515828,,,,0.8182352250029373
BRD-K56489029,8,0.9656872265040874,0.03431277349591255,88.0186538696289,0.24463510513305664,30.917728424072266,1.3622925281524658,0.035280640237412834,,,,0.8181603773584906
BRD-K47703442,13,0.9656932428479195,0.034306757152080536,88.01084899902344,0.24625331163406372,28.882545471191406,1.5330156087875366,0.03624679433526433,,,,0.8094234820915533
BRD-K41363665,5,0.9656991586089134,0.03430084139108658,88.03182983398438,0.10726261883974075,28.874805450439453,1.1531336307525635,0.04481366653303724,,,,0.833861762840837
BRD-K97143621,5,0.9657168798148632,0.034283120185136795,88.03343963623047,0.05854777619242668,32.8004264831543,1.1532496213912964,0.04646280574634844,,,,0.8340202916930881
CDK2-5-inhibitor,13,0.9657182022929192,0.03428179770708084,88.0280532836914,0.21436703205108643,27.94202423095703,1.5291504859924316,0.03712270853243355,,,,0.8096150162804061
BRD-K26962314,5,0.965732716023922,0.03426728397607803,88.03256225585938,0.06163398548960686,31.817834854125977,1.1546142101287842,0.04146859325809954,,,,0.8341788205453392
"3,6-dimethoxyflavone",9,0.965754434466362,0.034245565533638,88.01138305664062,0.11780505627393723,31.40131378173828,1.4078553915023804,0.032095276043959946,,,,0.819057690048173
BRD-K90697054,13,0.9657631181180477,0.034236881881952286,88.03062438964844,0.158074751496315,26.633352279663086,1.53032386302948,0.036203285879407014,,,,0.8099980846581115
BRD-K33762302,9,0.9657710455358028,0.03422895446419716,88.0315933227539,0.1704546958208084,25.827714920043945,1.4068031311035156,0.03830545845758911,,,,0.8192926800610975
BRD-K53295358,5,0.9657795876264572,0.034220412373542786,88.03500366210938,0.053712908178567886,30.846811294555664,1.1538360118865967,0.038287870124288435,,,,0.8346544071020926
dicyclohexylurea,13,0.9657831788063049,0.03421682119369507,88.03512573242188,0.27099451422691345,31.08374786376953,1.526597261428833,0.035083657170911574,,,,0.8103811530358169
BRD-K28573311,5,0.9657874181866646,0.03421258181333542,88.03689575195312,0.10131054371595383,29.852148056030273,1.1537878513336182,0.042763756678860156,,,,0.8348129359543437
BRD-A11968133,8,0.9657962396740913,0.03420376032590866,88.0288314819336,0.13037213683128357,25.571949005126953,1.364776849746704,0.0376241341809403,,,,0.8195754716981132
QX-314,13,0.9658024497330189,0.034197550266981125,88.03202056884766,0.11123107373714447,27.43037986755371,1.5405577421188354,0.03377727320310216,sodium channel blocker,MAPK14|TGFBR1,Preclinical,0.8107642214135223
ditolylguanidine,13,0.9658191725611687,0.03418082743883133,88.0378189086914,0.18077753484249115,27.65149688720703,1.5268198251724243,0.03546102729660575,sigma receptor agonist,GRIN1|GRIN2A|GRIN2B|SIGMAR1,Preclinical,0.810955755602375
butabindide,13,0.9658196903765202,0.03418030962347984,88.03498077392578,0.3626878261566162,30.42750358581543,1.5293852090835571,0.037770383853908615,tripeptidyl peptidase inhibitor,TPP2,Preclinical,0.8111472897912277
BRD-K88281008,5,0.9658675901591778,0.03413240984082222,88.04180908203125,0.09603633731603622,32.52463150024414,1.1536110639572144,0.04250857343671772,,,,0.8351299936588459
BRD-K36681355,5,0.9658742733299732,0.03412572667002678,88.04095458984375,0.22561518847942352,34.28362274169922,1.1539294719696045,0.04057875534998535,,,,0.835288522511097
nicotinamide,12,0.9658754579722881,0.03412454202771187,88.00530242919922,0.2367323786020279,29.968963623046875,1.5242022275924683,0.03573234717770486,protein synthesis stimulant,BST1|LDHA|PARP1|SIRT5,Launched,0.821416857986225
BRD-K32301393,7,0.9658800773322582,0.034119922667741776,88.00337219238281,0.0966339260339737,31.05392837524414,1.306633710861206,0.04194990352695977,,,,0.8210866443274294
quetiapine,13,0.9658929333090782,0.03410706669092178,88.02808380126953,0.17737014591693878,30.767284393310547,1.533850908279419,0.03176438506094347,dopamine receptor antagonist|serotonin receptor antagonist,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD2|DRD3|DRD4|DRD5|HRH1|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2C|HTR3A|HTR6|HTR7|SLC6A2,Launched,0.8117218923577859
BRD-K27014041,5,0.9658982530236244,0.03410174697637558,88.04056549072266,0.09767922013998032,37.86856460571289,1.153864860534668,0.04070045959961963,,,,0.8356055802155993
purvalanol-b,8,0.9659182727336884,0.034081727266311646,88.04169464111328,0.29088932275772095,31.1890811920166,1.3620213270187378,0.03609564184229603,tyrosine kinase inhibitor,CDK2|CDK4|CDK5|MAPK1|MAPK3|SRPK2,Preclinical,0.8207547169811321
BRD-K44540157,13,0.9659374058246613,0.034062594175338745,88.03817749023438,0.41272151470184326,31.38924217224121,1.528991937637329,0.03688266128875785,,,,0.8121049607354913
BRD-K28892486,9,0.9659417606890202,0.03405823931097984,88.03578186035156,0.17488913238048553,26.538434982299805,1.4062080383300781,0.03813434467932221,,,,0.821172600164493
BRD-K24051260,9,0.9659446589648724,0.03405534103512764,88.03324127197266,0.22949953377246857,34.948116302490234,1.4107692241668701,0.0410944213351337,,,,0.8212900951709552
sappanone-a,13,0.9659634903073311,0.034036509692668915,88.0355453491211,0.12115392088890076,25.834980010986328,1.5294729471206665,0.03596662218505436,,,,0.8126795633020494
BRD-K40276799,8,0.965968195348978,0.03403180465102196,88.02970886230469,0.3022041618824005,37.90510559082031,1.3706430196762085,0.035436370003957295,,,,0.8213443396226415
PIT,13,0.9659785963594913,0.03402140364050865,88.03942108154297,0.3651965856552124,30.38890266418457,1.5297507047653198,0.03520587751095893,purinergic receptor antagonist,P2RY1,Preclinical,0.8130626316797548
BRD-K77800502,5,0.9659881480038166,0.034011851996183395,88.04808044433594,0.1074187308549881,29.825855255126953,1.153955101966858,0.03862281002624114,,,,0.8363982244768547
BRD-K64058329,14,0.9660033769905567,0.03399662300944328,88.03382873535156,0.33630532026290894,31.142292022705078,1.5496419668197632,0.0402165442108471,,,,0.813289927230946
ARG-CSC-22,9,0.9660037606954575,0.03399623930454254,88.04402160644531,0.16155509650707245,25.580076217651367,1.4096511602401733,0.034365985243932626,,,,0.8219950652097285
BRD-K71835137,8,0.9660052694380283,0.033994730561971664,88.01861572265625,0.1730555146932602,28.942584991455078,1.362295389175415,0.0366212815993374,,,,0.8219339622641509
BRD-K06039860,6,0.9660247080028057,0.03397529199719429,88.04743957519531,0.1624535769224167,37.29587173461914,1.242360234260559,0.03562405824347724,,,,0.8372093023255814
BRD-K25460880,9,0.9660294055938721,0.03397059440612793,88.04784393310547,0.23624590039253235,28.631757736206055,1.4068101644515991,0.04108285029526989,,,,0.8223475502291152
BRD-K34238482,5,0.9660410732030869,0.03395892679691315,88.05252838134766,0.09734569489955902,29.424585342407227,1.154045581817627,0.04150404826909489,,,,0.8371908687381103
BRD-K70551857,5,0.966045681387186,0.03395431861281395,88.0477523803711,0.16770605742931366,35.31804656982422,1.1549524068832397,0.03126972237661949,,,,0.8373493975903614
BRD-K35892797,5,0.9660617262125015,0.033938273787498474,88.05127716064453,0.16180554032325745,28.678958892822266,1.154859185218811,0.04497199632539833,,,,0.8375079264426125
BRD-K95760042,14,0.9660672917962074,0.03393270820379257,88.01016998291016,0.37429994344711304,32.571285247802734,1.5545920133590698,0.03611869356660095,,,,0.8140559172730755
BRD-K80563095,5,0.9660693034529686,0.0339306965470314,88.05278778076172,0.20141851902008057,35.23649978637695,1.153814673423767,0.0334681204406692,,,,0.8376664552948636
BRD-K30633722,8,0.96607281640172,0.03392718359827995,88.0575942993164,0.11204730719327927,30.84452247619629,1.3661494255065918,0.03902583992316233,,,,0.8228773584905661
BRD-A43885598,9,0.9660911113023758,0.03390888869762421,88.04662322998047,0.1470867544412613,24.641050338745117,1.407204508781433,0.03543983415095356,,,,0.8231700152743509
BRD-K89786160,9,0.9661025069653988,0.03389749303460121,88.05558013916016,0.3500959277153015,31.2877197265625,1.4071372747421265,0.03959518625069537,,,,0.823287510280813
BRD-K51030799,5,0.9661051109433174,0.03389488905668259,88.0563735961914,0.23605483770370483,35.152259826660156,1.1538585424423218,0.04422027022100368,,,,0.8383005707038681
BRD-K26906367,8,0.9661058261990547,0.03389417380094528,88.03700256347656,0.217596173286438,29.736112594604492,1.3665904998779297,0.03792679643722563,,,,0.8233490566037736
BRD-K70077013,5,0.9661058932542801,0.03389410674571991,88.05570220947266,0.29054751992225647,44.63460922241211,1.1546580791473389,0.0404994944944108,,,,0.8386176284083703
resorcinol,13,0.9661099053919315,0.033890094608068466,88.04024505615234,0.3823588788509369,29.901805877685547,1.5312764644622803,0.034677379795132295,phosphodiesterase inhibitor,CA12|CA14|CA2|PTGS1,Launched,0.8149779735682819
altizide,8,0.9661392793059349,0.033860720694065094,88.05232238769531,0.17196525633335114,27.201797485351562,1.3623955249786377,0.037340692048187615,,,,0.8237028301886793
BMY-7378,13,0.9661409296095371,0.033859070390462875,88.05142974853516,0.1571955680847168,28.005483627319336,1.528872013092041,0.036019800570187645,adrenergic receptor antagonist|serotonin receptor antagonist,ADRA1A|ADRA1B|ADRA1D|HTR1A,Preclinical,0.8153610419459874
BRD-K62357899,5,0.9661437347531319,0.033856265246868134,88.05765533447266,0.1102360412478447,29.741037368774414,1.1542941331863403,0.03508569732554141,,,,0.8389346861128726
ML-7,13,0.9661530889570713,0.033846911042928696,88.05554962158203,0.176938995718956,30.57927131652832,1.530199646949768,0.03704599142953197,,,,0.8155525761348401
ruxolitinib,19,0.9661550372838974,0.0338449627161026,88.0428695678711,0.13804984092712402,27.490337371826172,1.6305979490280151,0.03695934609226374,JAK inhibitor,JAK1|JAK2|JAK3|TYK2,Launched,0.7898334045279795
BRD-K69834151,8,0.9661555513739586,0.03384444862604141,88.04434967041016,0.24087904393672943,25.815616607666016,1.3664209842681885,0.037372325338872185,,,,0.8241745283018868
fenobam,14,0.9661571756005287,0.03384282439947128,88.03861236572266,0.2924800217151642,32.03752517700195,1.562563180923462,0.03310938873363377,glutamate receptor antagonist,GRM5,Phase 2,0.8161623898889314
BRD-K43484121,5,0.9661637023091316,0.03383629769086838,88.05077362060547,0.14445942640304565,33.790199279785156,1.1562097072601318,0.029860168758800636,,,,0.8392517438173748
BRD-K60796852,7,0.9661937355995178,0.03380626440048218,88.02030181884766,0.3249341547489166,49.06549835205078,1.3147095441818237,0.037298524231266325,,,,0.8252752513164193
EHNA,14,0.9661963023245335,0.03380369767546654,88.0584716796875,0.21139314770698547,29.482173919677734,1.5514552593231201,0.03731937292286209,,,,0.8165453849099962
salvinorin-a,13,0.9662050120532513,0.033794987946748734,88.05126953125,0.1933656930923462,28.06307029724121,1.5310033559799194,0.03518904724864017,opioid receptor agonist,OPRD1|OPRK1|OPRM1,Phase 1,0.8167017812679563
GW-583340,13,0.9662302285432816,0.033769771456718445,88.0576171875,0.26860311627388,31.248035430908203,1.5295048952102661,0.03501474006476858,EGFR inhibitor,EGFR|ERBB2,Preclinical,0.816893315456809
raltegravir,13,0.9662313461303711,0.033768653869628906,88.06208038330078,0.2571057379245758,25.669513702392578,1.528348684310913,0.03367679328796579,HIV integrase inhibitor,,Launched,0.8170848496456617
BRD-K76876037,8,0.9662345163524151,0.033765483647584915,88.05828094482422,0.11796911805868149,31.165626525878906,1.3631477355957031,0.03459001424018495,,,,0.8251179245283019
palmitoylethanolamide,13,0.9662546776235104,0.03374532237648964,88.0590591430664,0.21394270658493042,29.818195343017578,1.5287436246871948,0.0366544441580662,cannabinoid receptor agonist,CNR2|GPR119|GPR55,Launched,0.8174679180233672
BRD-K90736214,8,0.966265145689249,0.03373485431075096,88.05140686035156,0.09978872537612915,26.46538543701172,1.3627525568008423,0.034078814474998644,,,,0.8253537735849057
BRD-K47774969,5,0.966274980455637,0.03372501954436302,88.06453704833984,0.1338222771883011,31.001049041748047,1.154523253440857,0.040330594160807705,,,,0.8398858592263792
BRD-K96694631,5,0.9662772454321384,0.03372275456786156,88.05860137939453,0.2052260935306549,30.444595336914062,1.1539840698242188,0.037068534900737415,,,,0.8400443880786304
BRD-K45429601,5,0.9662925526499748,0.03370744735002518,88.0574951171875,0.06128254905343056,32.15370559692383,1.155999779701233,0.04833056128210772,,,,0.8402029169308814
decitabine,14,0.9662943370640278,0.033705662935972214,88.0606689453125,0.6547793745994568,34.87094497680664,1.5527681112289429,0.03760032567865224,DNA methyltransferase inhibitor,DNMT1|DNMT3A,Launched,0.8178858674837227
hypericin,13,0.9663291163742542,0.03367088362574577,88.04688262939453,0.20874996483325958,30.246103286743164,1.530135989189148,0.035146667424221296,tyrosine kinase inhibitor,,Phase 3,0.8180425205899253
BRD-K42752188,5,0.9663410261273384,0.03365897387266159,88.07038116455078,0.3540157079696655,36.47218322753906,1.1541364192962646,0.03217811216464422,,,,0.8403614457831325
BRD-K71489689,9,0.9663411006331444,0.03365889936685562,88.05770111083984,0.07064691185951233,28.72956085205078,1.4102994203567505,0.04094794119614138,,,,0.8263423804488309
BRD-K06772064,5,0.9663545452058315,0.03364545479416847,88.06531524658203,0.6821738481521606,45.583595275878906,1.1551026105880737,0.04074873373922141,,,,0.8406785034876347
BRD-K36591038,13,0.9663669653236866,0.0336330346763134,88.06158447265625,0.2428661435842514,26.967754364013672,1.5303984880447388,0.03826116844689026,,,,0.8184255889676307
BRD-K81202141,5,0.9663762487471104,0.03362375125288963,88.07093048095703,0.14123639464378357,31.485422134399414,1.1558775901794434,0.03992302134726848,,,,0.8408370323398858
desoxypeganine,13,0.966377642005682,0.03362235799431801,88.03978729248047,0.2021394670009613,26.87443733215332,1.5337849855422974,0.031909364229383515,acetylcholinesterase inhibitor|monoamine oxidase inhibitor,ACHE,Phase 1,0.8186171231564834
isradipine,11,0.9663947969675064,0.03360520303249359,88.07090759277344,0.20052959024906158,32.77999496459961,1.477766752243042,0.03550636818543068,calcium channel blocker,CACNA1D|CACNA1F|CACNA2D1,Launched,0.8279763857002296
BRD-K06759695,5,0.9664078280329704,0.03359217196702957,88.07218170166016,0.09137403964996338,28.33477210998535,1.1569139957427979,0.03769014972807933,,,,0.8409955611921369
HO-013,15,0.9664089716970921,0.033591028302907944,88.06928253173828,0.3502386510372162,33.4845085144043,1.5722967386245728,0.03630982946501874,,,,0.8196319018404908
BRD-K66634822,8,0.96641019359231,0.03358980640769005,88.05156707763672,0.3044182062149048,27.747848510742188,1.3629451990127563,0.04480621875767358,,,,0.8271226415094339
BRD-K22449070,9,0.9664145968854427,0.033585403114557266,88.06486511230469,0.28913217782974243,30.600528717041016,1.4095215797424316,0.0336302072282698,,,,0.8273998355069909
MW-A1-6,13,0.9664216600358486,0.03357833996415138,88.0677490234375,0.22380590438842773,26.41111183166504,1.5317752361297607,0.0367417800806522,,,,0.819574794100747
ketorolac,13,0.9664342142641544,0.033565785735845566,88.07014465332031,0.3099212944507599,28.455472946166992,1.529983401298523,0.038835810233861505,cyclooxygenase inhibitor,PTGS1|PTGS2,Launched,0.8197663282895997
U-74389F,13,0.9664387032389641,0.03356129676103592,88.07337188720703,0.10529103875160217,28.421682357788086,1.5309526920318604,0.03644061711483424,,,,0.8199578624784524
